left_id,right_id,left_name,right_name,left_department,right_department,left_city,right_city,confidence,decision,reason,match_summary,pan_component,gstin_component,name_component,address_component,pincode_component,phonetic_component,behavioural_boost_component
ele_59,sho_59_dup,M/s Navarasa Restaruant 59 Traders,Navarasa Restaurant 95 Enterprises,electricity,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1219 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1219,0.0444,0.05,0.0,0.3
ele_6,fac_6,Shri Ganesh Retail 6 LLP,Sri Ganesh Retail 6 LLP,electricity,factories,Mysuru,Mysuru,0.6,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.0,0.3,0.15,0.05,0.05,0.05,0.0
ele_6,pol_6,Shri Ganesh Retail 6 LLP,Shri Ganesh Retail 6,electricity,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
ele_6,sho_6,Shri Ganesh Retail 6 LLP,Ganesh Retail 6E nterprises,electricity,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1367 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1367,0.1,0.05,0.0,0.3
ele_60,fac_60,M/s Premier Bakery 60,Sri Premier Bakery6 0 LLP,electricity,factories,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1169 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1169,0.1,0.05,0.0,0.3
ele_60,pol_60,M/s Premier Bakery 60,Premier Bakery 60 LLP,electricity,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1199 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1199,0.05,0.05,0.0,0.3
ele_60,sho_60,M/s Premier Bakery 60,Premier Bakery 60 LLP,electricity,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1199 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1199,0.05,0.05,0.0,0.3
ele_61,fac_61,Basaveshwara Retail 61 Traders,M/s Basaveshwara Retail 61 Pvt Ltd,electricity,factories,Mysuru,Mysuru,0.5719,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1219 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1219,0.1,0.05,0.0,0.0
ele_61,pol_61,Basaveshwara Retail 61 Traders,Shri Basaveshwara Retail 61 Retails,electricity,pollution,Mysuru,Mysuru,0.542,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.142 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.142,0.05,0.05,0.0,0.0
ele_62,fac_62,Shri Basaveshwara Fabrication 62 Fabrications,Sri Basaveshwara Fabrication 62 Fabrications,electricity,factories,Hubballi,Hubballi,0.95,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.05,0.05,0.05,0.3
ele_62,fac_62_dup,Shri Basaveshwara Fabrication 62 Fabrications,Sri Basaveshwara Fabrication 62 Fabrications,electricity,factories,Hubballi,Hubballi,0.9375,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.0375,0.05,0.05,0.3
ele_62,sho_62,Shri Basaveshwara Fabrication 62 Fabrications,Shri Basaveshwara Fabricaiton 62 Fabrications,electricity,shops,Hubballi,Hubballi,0.5993,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1492 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1492,0.05,0.05,0.0,0.0
ele_63,fac_63,Malnad Ldoging 63,Malnad Lodging 63 Pvt Ltd,electricity,factories,Mangaluru,Mangaluru,0.5982,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1482 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1482,0.1,0.05,0.0,0.0
ele_63,pol_63,Malnad Ldoging 63,M/s Malnad Lodging 63 Enterprises,electricity,pollution,Mangaluru,Mangaluru,0.8755,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1255 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1255,0.1,0.05,0.0,0.3
ele_63,sho_63,Malnad Ldoging 63,Shri Malnad Lodging 63 Lodgings,electricity,shops,Mangaluru,Mangaluru,0.5879,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1379 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1379,0.1,0.05,0.0,0.0
ele_64,fac_64,Mysore Restaurant 64 Restaurants,M/s Mysore Restaurant 64,electricity,factories,Belagavi,Belagavi,0.8658,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1158 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1158,0.1,0.05,0.0,0.3
ele_64,pol_64,Mysore Restaurant 64 Restaurants,M/s Mysore Restaurant 64 Enterprises,electricity,pollution,Belagavi,Belagavi,0.5158,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1158 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1158,0.05,0.05,0.0,0.0
ele_64,sho_64,Mysore Restaurant 64 Restaurants,M/s Mysore Restaurant 64,electricity,shops,Belagavi,Belagavi,0.9158,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1158 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1158,0.1,0.05,0.0,0.0
ele_65,fac_65,M/s Cauvery Bakery 65 Traders,Sri Cauvery Bakery 65 Traders,electricity,factories,Bengaluru,Bengaluru,0.8074,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1199 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1199,0.0375,0.05,0.0,0.3
ele_65,pol_65,M/s Cauvery Bakery 65 Traders,Sri Cauvery Bakery 65 Enterprises,electricity,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1199 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1199,0.05,0.05,0.0,0.3
ele_65,sho_65,M/s Cauvery Bakery 65 Traders,M/s Cauvery Bakery 65 LLP,electricity,shops,Bengaluru,Bengaluru,0.5875,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.0375,0.05,0.05,0.3
ele_66,fac_66,Shri Premier Retail 66 Enterpirses,Premier Retail 66 Traders,electricity,factories,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1376 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1376,0.05,0.05,0.0,0.3
ele_66,pol_66,Shri Premier Retail 66 Enterpirses,Premier Retail 66 Pvt Ltd,electricity,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1376 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1376,0.1,0.05,0.0,0.3
ele_66,sho_66,Shri Premier Retail 66 Enterpirses,M/s Premier Retail 66 Pvt Ltd,electricity,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1044 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1044,0.1,0.05,0.0,0.3
ele_67,fac_67,Bangalore Fabrication 67,Shri Bangalore Fabrication 67 Pvt Ltd,electricity,factories,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
ele_67,pol_67,Bangalore Fabrication 67,Shri Bangalore Fabrication 67,electricity,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
ele_67,sho_67,Bangalore Fabrication 67,Shri Bangalore Fabrication 67 Etnerprises,electricity,shops,Hubballi,Hubballi,0.565,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.14 ADDR=0.025 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.14,0.025,0.05,0.0,0.0
ele_68,fac_68,Shri Bharath Lodging 68 Lodgings,M/s Bharath Lodging 68 LLP,electricity,factories,Mangaluru,Mangaluru,0.9047,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1047 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1047,0.1,0.05,0.0,0.3
ele_68,pol_68,Shri Bharath Lodging 68 Lodgings,Shri Bharath Lodgnig 68 LLP,electricity,pollution,Mangaluru,Mangaluru,0.9383,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1383 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1383,0.1,0.05,0.0,0.3
ele_68,sho_68,Shri Bharath Lodging 68 Lodgings,Shri Bharath Lodging 68 Pvt Ltd,electricity,shops,Mangaluru,Mangaluru,0.59,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.14 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.14,0.05,0.05,0.0,0.0
ele_69,fac_69,Shri Cauvery Restaurant 69,Cauvery Restaurant 96 LLP,electricity,factories,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1486 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1486,0.1,0.05,0.05,0.3
ele_69,pol_69,Shri Cauvery Restaurant 69,Shri Cauvery Restaurant 69 Pvt Ltd,electricity,pollution,Belagavi,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.075 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.075,0.05,0.05,0.3
ele_69,pol_69_dup,Shri Cauvery Restaurant 69,Shri Cauevry Restaurant 69 Pvt Ltd,electricity,pollution,Belagavi,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1483 ADDR=0.0333 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1483,0.0333,0.05,0.05,0.3
ele_69,sho_69,Shri Cauvery Restaurant 69,Sri Cauvery Restaurant 96 Traders,electricity,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1486 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1486,0.1,0.05,0.05,0.3
ele_69,sho_69_dup,Shri Cauvery Restaurant 69,Sri Cauvery Restaurant 96 Traders,electricity,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1486 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1486,0.05,0.05,0.05,0.3
ele_7,fac_7,Sri Bharath Fabrication 7 Fabrications,Bharath Fabrication 7 LLP,electricity,factories,Hubballi,Hubballi,0.9385,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1385 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1385,0.1,0.05,0.0,0.3
ele_7,pol_7,Sri Bharath Fabrication 7 Fabrications,Bharath Fabrication 7 Fabrications,electricity,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.1,0.05,0.05,0.3
ele_7,sho_7,Sri Bharath Fabrication 7 Fabrications,Sri Bharath Fabrication 7 Traders,electricity,shops,Hubballi,Hubballi,0.9385,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1385 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1385,0.1,0.05,0.0,0.3
ele_70,pol_70,Shri Kaveri Bakery 70,Shri Kaveri Bakery 70,electricity,pollution,Bengaluru,Bengaluru,0.6,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.0 GSTIN=0.0 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.15,0.05,0.05,0.05,0.3
ele_70,sho_70,Shri Kaveri Bakery 70,Kaevri Bakery 70,electricity,shops,Bengaluru,Bengaluru,0.5975,SEPARATE,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.0 GSTIN=0.0 NAME=0.1475 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.0,0.1475,0.05,0.05,0.05,0.3
ele_71,fac_71,Shri Bharath Retail 17 Retails,M/s Bharath Retail 71 Traders,electricity,factories,Mysuru,Mysuru,0.5566,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1066 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1066,0.05,0.05,0.0,0.0
ele_71,fac_71_dup,Shri Bharath Retail 17 Retails,M/s Bharath Retail 17 Traders,electricity,factories,Mysuru,Mysuru,0.5316,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1066 ADDR=0.025 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1066,0.025,0.05,0.0,0.0
ele_71,pol_71,Shri Bharath Retail 17 Retails,Bhraath Retail 71 Traders,electricity,pollution,Mysuru,Mysuru,0.5825,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1325 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1325,0.05,0.05,0.0,0.0
ele_71,sho_71,Shri Bharath Retail 17 Retails,Sri Bharath Retail 71 Traders,electricity,shops,Mysuru,Mysuru,0.5886,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1386 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1386,0.05,0.05,0.0,0.0
ele_72,fac_72,M/s Navarasa Fabrication 72 Enterprises,Navarasa Fabrication 72 Fabrications,electricity,factories,Hubballi,Hubballi,0.8528,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=6,PAN=0.0 GSTIN=0.3 NAME=0.1028 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1028,0.1,0.05,0.0,0.3
ele_72,fac_72_dup,M/s Navarasa Fabrication 72 Enterprises,Navaraas Fabrication 72 Fabrications,electricity,factories,Hubballi,Hubballi,0.8049,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=6,PAN=0.0 GSTIN=0.3 NAME=0.1049 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1049,0.05,0.05,0.0,0.3
ele_72,pol_72,M/s Navarasa Fabrication 72 Enterprises,Navarasa Fabrication 72 LLP,electricity,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.123 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.123,0.1,0.05,0.0,0.3
ele_72,sho_72,M/s Navarasa Fabrication 72 Enterprises,M/s Navarasa Fabrication 72 Traders,electricity,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
ele_73,ele_73_dup,Shri Sahyadri Lodging 73 Enterprises,Shri Sahyadri Lodging 73 Enterprises,electricity,electricity,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
ele_73,fac_73,Shri Sahyadri Lodging 73 Enterprises,M/s Sahyadri Lodging 73 Enterprises,electricity,factories,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1203 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1203,0.05,0.05,0.0,0.3
ele_73,pol_73,Shri Sahyadri Lodging 73 Enterprises,Sahyadri Lodging 73 Enterprises,electricity,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
ele_73,sho_73,Shri Sahyadri Lodging 73 Enterprises,Sahyadri Lodging 73,electricity,shops,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
ele_73_dup,fac_73,Shri Sahyadri Lodging 73 Enterprises,M/s Sahyadri Lodging 73 Enterprises,electricity,factories,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1203 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1203,0.0375,0.05,0.0,0.3
ele_73_dup,pol_73,Shri Sahyadri Lodging 73 Enterprises,Sahyadri Lodging 73 Enterprises,electricity,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0375 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0375,0.05,0.05,0.3
ele_73_dup,sho_73,Shri Sahyadri Lodging 73 Enterprises,Sahyadri Lodging 73,electricity,shops,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
ele_74,fac_74,M/s Royal Restaurant 74 Pvt Ltd,Shri Royal Restaurant 74 Restaurants,electricity,factories,Belagavi,Belagavi,0.8002,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1057 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1057,0.0444,0.05,0.0,0.3
ele_74,pol_74,M/s Royal Restaurant 74 Pvt Ltd,Royal Restaurant 74 LLP,electricity,pollution,Belagavi,Belagavi,0.8647,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1203 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1203,0.0444,0.05,0.0,0.3
ele_74,sho_74,M/s Royal Restaurant 74 Pvt Ltd,Sri Royal Restaurant 74 Traders,electricity,shops,Belagavi,Belagavi,0.8147,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1203 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1203,0.0444,0.05,0.0,0.3
ele_75,fac_75,M/s Nandi Bakery 75 Pvt Ltd,Shri Nandi Bakery 75 Bakerys,electricity,factories,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.105 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.105,0.1,0.05,0.0,0.3
ele_75,fac_75_dup,M/s Nandi Bakery 75 Pvt Ltd,Srhi Nandi Bakery 75 Bakerys,electricity,factories,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1128 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1128,0.0375,0.05,0.0,0.3
ele_75,pol_75,M/s Nandi Bakery 75 Pvt Ltd,Shri Nandi Bakery 75 Traders,electricity,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1195 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1195,0.05,0.05,0.0,0.3
ele_75,sho_75,M/s Nandi Bakery 75 Pvt Ltd,Nandi Bakery 75 Pvt Ltd,electricity,shops,Bengaluru,Bengaluru,0.8195,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1195 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1195,0.05,0.05,0.0,0.3
ele_76,fac_76,Shri Malnad Retail 76 Traders,Sri Malnad Retai l76 Retails,electricity,factories,Mysuru,Mysuru,0.8881,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1381 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1381,0.05,0.05,0.0,0.0
ele_76,pol_76,Shri Malnad Retail 76 Traders,M/s Malnad Retali 76,electricity,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1241 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1241,0.05,0.05,0.0,0.3
ele_76,sho_76,Shri Malnad Retail 76 Traders,Malnad Retail 76 Enterprises,electricity,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=-2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
ele_77,fac_77,M/s Udupi Fabrication 77 Traders,Srhi Udupi Fabrication 77 Pvt Ltd,electricity,factories,Hubballi,Hubballi,0.8785,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=-4_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1285 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1285,0.05,0.05,0.0,0.3
ele_77,pol_77,M/s Udupi Fabrication 77 Traders,Sri Udupi Fabrication 77 LLP,electricity,pollution,Hubballi,Hubballi,0.9192,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1192 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1192,0.1,0.05,0.0,0.3
